time,A,B,C
0.8708708708708709,0.7442403272570641,1.149923718489779,1.4298025914102928
0.8808808808808809,0.7461532643048233,1.1576619044545589,1.4413372131566442
0.8908908908908909,0.7481044814515876,1.165477988244465,1.4529611880030948
0.9009009009009009,0.7500923112678338,1.173373559043209,1.4646766874528951
0.9109109109109109,0.7521151665096278,1.1813502083502643,1.4764858570292654
0.9209209209209209,0.7541715362944779,1.1894095310766548,1.488390818589655
0.9309309309309309,0.7562599828424218,1.197553126574502,1.5003936723546756
0.9409409409409409,0.758379137411859,1.205782599748544,1.5124964993507266
0.950950950950951,0.7605276968246397,1.2140995620983395,1.5247013635548738
0.960960960960961,0.7627044203186474,1.2225056327257335,1.5370103138778997
0.970970970970971,0.7649081274549335,1.2310024392659895,1.5494253856291305
0.980980980980981,0.7671376941907929,1.2395916189259997,1.5619486028860399
0.990990990990991,0.7693920502001794,1.2482748194308384,1.5745819802494625
1.001001001001001,0.7716701763560688,1.2570536999587405,1.5873275245227894
1.011011011011011,0.7739711022547288,1.2659299321147333,1.600187236388075
1.021021021021021,0.7762939038822361,1.2749052007713402,1.6131631119761625
1.031031031031031,0.778637701436541,1.2839812049581194,1.6262571443833587
1.0410410410410411,0.7810016570460854,1.293159658769925,1.6394713252473236
1.0510510510510511,0.7833849716487733,1.3024422924179766,1.6528076467702761
1.0610610610610611,0.7857868843344181,1.311830852869461,1.6662681024490071
1.0710710710710711,0.7882066702852811,1.3213271047303243,1.6798546885504326
1.0810810810810811,0.7906436387548706,1.3309328311253492,1.6935694055723183
1.0910910910910911,0.7930971304729528,1.3406498346754583,1.7074142600105442
1.1011011011011012,0.7955665172071279,1.3504799381303412,1.721391265000815
1.1111111111111112,0.7980511999947155,1.360424985221414,1.7355024416636853
1.1211211211211212,0.8005506074234018,1.3704868415195015,1.7497498204336004
1.1311311311311312,0.8030641934798239,1.3806673953833288,1.7641354426282012
1.1411411411411412,0.8055914372600652,1.390968558563821,1.7786613610234216
1.1511511511511512,0.8081318414447265,1.4013922670495322,1.793329641100175
1.1611611611611612,0.8106849308347454,1.41194048191393,1.8081423622685424
1.1711711711711712,0.8132502506195325,1.422615190228715,1.8231016192472254
1.1811811811811812,0.8158273661225918,1.4334184056778105,1.8382095226407658
1.1911911911911912,0.8184158615048389,1.444352169398527,1.8534682000964762
1.2012012012012012,0.8210153385526552,1.4554185508170574,1.8688797974246774
1.2112112112112112,0.8236254153672677,1.466619648516133,1.8844464797825113
1.2212212212212212,0.8262457260346149,1.477957590896852,1.9001704323214463
1.2312312312312312,0.8288759195787468,1.4894345370085476,1.9160538612415423
1.2412412412412412,0.8315156589140101,1.5010526773953417,1.9320989948588143
1.2512512512512513,0.8341646197804609,1.5128142349587006,1.9483080846918046
1.2612612612612613,0.8368224904993703,1.5247214656305907,1.9646834060893619
1.2712712712712713,0.839488971081053,1.5367766592171004,1.9812272592377613
1.2812812812812813,0.8421637722896513,1.548982140256693,1.9979419701952232
1.2912912912912913,0.8448466150333851,1.5613402688840636,2.014829891810023
1.3013013013013013,0.8475372297049898,1.5738534415254386,2.031893404521348
1.3113113113113113,0.8502353558446459,1.5865240917717234,2.0491349171835918
1.3213213213213213,0.8529407411497183,1.5993546912736258,2.0665568681507884
1.3313313313313313,0.8556531409358504,1.6123477505810146,2.084161726148628
1.3413413413413413,0.85837231799797,1.6255058198560102,2.101951990896523
1.3513513513513513,0.8610980419434981,1.6388314897527212,2.119930194059548
1.3613613613613613,0.8638300886326856,1.652327392318855,2.138098900178007
1.3713713713713713,0.8665682393907534,1.6659962021826558,2.156460707910327
1.3813813813813813,0.8693122808568866,1.6798406369438104,2.175018250401722
1.3913913913913913,0.8720620043879402,1.6938634581209397,2.193774196264121
1.4014014014014013,0.87481720553537,1.7080674720382003,2.2127312504801284
1.4114114114114114,0.8775776847267059,1.7224555312038852,2.231892155254714
1.4214214214214214,0.8803432461903802,1.7370305349063084,2.251259690890867
1.4314314314314314,0.8831136969050702,1.751795429820615,2.270836676664924
1.4414414414414414,0.8858888465474131,1.766753211060436,2.290625971688269
1.4514514514514514,0.8886685076703134,1.781906923333972,2.3106304757678737
1.4614614614614614,0.8914524965293891,1.7972596623906052,2.3308531302600572
1.4714714714714714,0.8942406305841736,1.8128145749769622,2.35129691895906
1.4814814814814814,0.897032728862512,1.8285748600764116,2.3719648689556405
1.4914914914914914,0.8998286117382556,1.8445437699105285,2.3928600515219087
1.5015015015015014,0.9026281018840497,1.8607246118321104,2.413985583277619
1.5115115115115114,0.905431022806587,1.8771207484180708,2.435344626804858
1.5215215215215214,0.9082371984449705,1.8937355983539355,2.4569403915053027
1.5315315315315314,0.9110464531246226,1.9105726375830823,2.478776134538597
1.5415415415415414,0.9138586119618173,1.9276354008680785,2.5008551619286705
1.5515515515515514,0.9166735009484076,1.9449274830790506,2.523180829567454
1.5615615615615615,0.9194909454897316,1.9624525391617718,2.545756543722333
1.5715715715715715,0.9223107706940868,1.9802142856007918,2.5685857621055552
1.5815815815815815,0.9251328012983483,1.9982165016259075,2.5916719948714233
1.5915915915915915,0.9279568624176997,2.01646303140088,2.6150188061081976
1.6016016016016015,0.9307827781751868,2.034957783688364,2.6386298140599345
1.6116116116116117,0.9336103717214724,2.0537047331696834,2.662508692181111
1.6216216216216217,0.9364394651537277,2.072707921644547,2.6866591701308193
1.6316316316316317,0.9392698799073979,2.0919714600812824,2.71108503528891
1.6416416416416417,0.9421014366067719,2.1114995297560757,2.735790133726569
1.6516516516516517,0.9449339542140921,2.1312963822114526,2.7607783704697795
1.6616616616616617,0.9477672502141085,2.151366340957717,2.786053710806581
1.6716716716716717,0.9506011405645718,2.1717138028225405,2.811620181394515
1.6816816816816818,0.9534354402499912,2.1923432405626184,2.837481872187607
1.6916916916916918,0.9562699623442775,2.2132592023558377,2.863642936337665
1.7017017017017018,0.9591045180194283,2.2344663132726037,2.890107591380776
1.7117117117117118,0.9619389165106735,2.255969276656094,2.9168801203646573
1.7217217217217218,0.964772965389919,2.2777728763664316,2.9439648735837483
1.7317317317317318,0.9676064705203123,2.2998819781802102,2.971366269727912
1.7417417417417418,0.9704392354361495,2.3223015296678255,2.9990887959743966
1.7517517517517518,0.9732710614979676,2.345036562124165,3.027137009505287
1.7617617617617618,0.976101747867896,2.368092192064835,3.0555155387311976
1.7717717717717718,0.9789310919300627,2.3914736241767818,3.0842290855765517
1.7817817817817818,0.9817588886470285,2.415186150792172,3.1132824252271467
1.7917917917917918,0.9845849305677677,2.4392351534913286,3.142680407431744
1.8018018018018018,0.9874090078252907,2.4636261046718233,3.1724279577789534
1.8118118118118118,0.9902309083494909,2.488364569985077,3.202530079637502
1.8218218218218218,0.9930504178865734,2.5134562100280173,3.2329918555320036
1.8318318318318318,0.995867319530768,2.5389067801563225,3.2638184470953524
1.8418418418418419,0.9986813938679848,2.5647221326545337,3.295015096807052
1.8518518518518519,1.0014924189760923,2.590908218377801,3.3265871293360143
1.8618618618618619,1.0043001707839783,2.6174710899559237,3.3585399541038794
1.8718718718718719,1.0071044226117591,2.644416901432248,3.3908790650632112
1.8818818818818819,1.0099049451863849,2.6717519099723606,3.4236100420926356
1.8918918918918919,1.0127015066697969,2.6994824776277677,3.456738552435011
1.901901901901902,1.0154938728852427,2.727615074101958,3.490270352949111
1.911911911911912,1.018281807250445,2.7561562780785804,3.524211291202796
1.921921921921922,1.0210650705432953,2.785112777728152,3.5585673059043077
1.931931931931932,1.023843421007103,2.8144913728802825,3.5933444286754974
1.941941941941942,1.0266166144372937,2.844298977107547,3.6285487857614966
1.951951951951952,1.0293844044611613,2.8745426207614644,3.664186600522561
1.961961961961962,1.0321465421179197,2.9052294505576612,3.7002641930910154
1.971971971971972,1.034902775991058,2.936366731884917,3.736787982265909
1.981981981981982,1.03765285224738,2.9679618506565637,3.773764487033354
1.991991991991992,1.0403965149718233,3.000022316673734,3.8112003293626504
2.002002002002002,1.043133505928946,3.032555764063947,3.8491022345380057
2.012012012012012,1.0458635645265735,3.0655699527509537,3.8874770323592163
2.022022022022022,1.0485864279115182,3.099072770598299,3.9263316589100516
2.032032032032032,1.0513018311676023,3.1330722360988976,3.96567315880707
2.042042042042042,1.0540095074662814,3.1675765008162995,4.005508687233701
2.052052052052052,1.0567091877631014,3.2025938494466755,4.045845509916826
2.062062062062062,1.0594006009789396,3.238132702420485,4.0866910052995715
2.0720720720720722,1.062083474094666,3.2742016180339757,4.128052666312721
2.0820820820820822,1.0647575325331795,3.310809295997444,4.169938103399092
2.0920920920920922,1.0674224998169695,3.3479645774104507,4.212355044378415
2.1021021021021022,1.0700780976920905,3.3856764470373473,4.255311336346286
2.1121121121121122,1.072724046226629,3.423954035458258,4.298814947463656
2.1221221221221223,1.0753600642873336,3.4628066232081,4.342873970569885
2.1321321321321323,1.0779858693177666,3.5022436412644664,4.387496623457151
2.1421421421421423,1.0806011771619106,3.5422746717730975,4.432691249362128
2.1521521521521523,1.08320570231349,3.582909450998699,4.478466319492524
2.1621621621621623,1.0857991579814117,3.62415787131456,4.5248304346746995
2.1721721721721723,1.0883812561552058,3.666029983192166,4.5717923270012815
2.1821821821821823,1.090951708421259,3.708536000591929,4.619360864630486
2.1921921921921923,1.0935102263247862,3.7516863042960886,4.667545054678521
2.2022022022022023,1.0960565199114658,3.79549143699546,4.716354038470507
2.2122122122122123,1.0985902985568499,3.8399621087398557,4.765797096395121
2.2222222222222223,1.1011112710675812,3.885109199089761,4.81588364970239
2.2322322322322323,1.103619145773251,3.930943759225625,4.866623262262198
2.2422422422422423,1.1061136309920319,3.9774770158071733,4.91802564402023
2.2522522522522523,1.1085944360914899,4.024720377619375,4.9701006571568165
2.2622622622622623,1.1110612697835984,4.07268542926884,5.022858309685391
2.2722722722722724,1.1135138408641945,4.121383936325187,5.076308760151958
2.2822822822822824,1.115951858411527,4.170827847929861,5.130462319878115
2.2922922922922924,1.118375031903117,4.221029299022475,5.185329454833104
2.3023023023023024,1.120783071446731,4.272000613293084,5.240920788248345
2.3123123123123124,1.123175688848257,4.323754311458271,5.297247108677228
2.3223223223223224,1.1255525964941426,4.376303105634907,5.354319363835453
2.3323323323323324,1.1279135076750841,4.429659902882203,5.412148663818797
2.3423423423423424,1.1302581368871794,4.483837808600415,5.4707462841742664
2.3523523523523524,1.1325861999676274,4.53885012887704,5.5301236678947285
2.3623623623623624,1.134897414261904,4.5947103729798675,5.590292427567052
2.3723723723723724,1.1371914999830792,4.651432261412764,5.651264353334623
2.3823823823823824,1.139468179301109,4.7090297233791585,5.713051409788382
2.3923923923923924,1.1417271761185241,4.767516897448379,5.775665736205599
2.4024024024024024,1.143968216650028,4.826908135973138,5.839119650709499
2.4124124124124124,1.1461910295835376,4.887218007553969,5.903425652387491
2.4224224224224224,1.1483953462412262,4.948461299503671,5.968596423409399
2.4324324324324325,1.1505809014084007,5.010653024535331,6.034644835712809
2.4424424424424425,1.1527474334565524,5.07380842298651,6.101583952861508
2.4524524524524525,1.1548946835674454,5.137942959358115,6.1694270257561525
2.4624624624624625,1.1570223964224247,5.2030723281197435,6.238187498365164
2.4724724724724725,1.159130320383653,5.269212456301855,6.307879009981059
2.4824824824824825,1.1612182076747524,5.33637950608416,6.378515397472721
2.4924924924924925,1.1632858146002676,5.404589879085835,6.450110699426981
2.5025025025025025,1.16533290181682,5.473860222921698,6.522679162805833
2.5125125125125125,1.1673592343903787,5.544207428382431,6.5962352391946615
2.5225225225225225,1.1693645820260516,5.61564863417752,6.670793589446431
2.5325325325325325,1.171348719141805,5.688201229173561,6.7463690855412
2.5425425425425425,1.1733114249074068,5.761882854250551,6.822976812020448
2.5525525525525525,1.1752524836886624,5.836711407065384,6.9006320706629385
2.5625625625625625,1.1771716851172407,5.912705044129657,6.9793503821660465
2.5725725725725725,1.1790688247013166,5.989882185254976,7.059147490366264
2.5825825825825826,1.180943704216037,6.068261517180971,7.140039365599129
2.5925925925925926,1.1827961312710327,6.147861994112272,7.222042204799704
2.6026026026026026,1.1846259198049802,6.228702841748413,7.305172435286542
2.6126126126126126,1.1864328896954135,6.3108035617310065,7.389446719074556
2.6226226226226226,1.1882168670104964,6.39418393455806,7.474881955477775
2.6326326326326326,1.1899776846929773,6.47886402146906,7.5614952825637705
2.6426426426426426,1.191715182466263,6.564864168202297,7.64930408069489
2.6526526526526526,1.193429206668803,6.652205009991998,7.7383259773395645
2.6626626626626626,1.1951196105502917,6.7409074739512045,7.8285788491272115
2.6726726726726726,1.1967862545660655,6.830992781464874,7.920080823913898
2.6826826826826826,1.1984290073105286,6.9224824692828815,8.012850300161835
2.6926926926926926,1.200047741919229,7.015398312028047,8.106905876069206
2.7027027027027026,1.2016423437839148,7.109762479680009,8.202266493666793
2.7127127127127126,1.2032127035870244,7.205597400928592,8.298951313740194
2.7227227227227226,1.2047587202820593,7.302925822403954,8.396979770078735
2.7327327327327327,1.2062803003535847,7.401770812598111,8.496371573380307
2.7427427427427427,1.2077773584144549,7.502155758700019,8.597146708099912
2.7527527527527527,1.2092498172415973,7.6041043692619805,8.699325434916238
2.7627627627627627,1.2106976076100198,7.707640690884355,8.802928306302249
2.7727727727727727,1.2121206683608072,7.812789091142267,8.907976150627581
2.7827827827827827,1.213518946674124,7.919574270513246,9.014490083181984
2.7927927927927927,1.214892398814839,8.028021288629265,9.122491530399843
2.8028028028028027,1.2162409891189119,8.138155530599578,9.232002198798755
2.8128128128128127,1.2175646904160708,8.250002732198086,9.343044098266724
2.8228228228228227,1.218863484222218,8.36358899809502,9.45563955893742
2.8328328328328327,1.2201373604249273,8.478940768363028,9.569811200181631
2.8428428428428427,1.2213863174400836,8.596084854826357,9.685581964262592
2.8528528528528527,1.2226103622178406,8.715048443308717,9.802975118417358
2.8628628628628627,1.2238095101970419,8.835859069430073,9.92201423244431
2.8728728728728727,1.2249837854442707,8.958544663119492,10.042723219839136
2.8828828828828827,1.2261332205943294,9.083133531540847,10.165126322025179
2.8928928928928928,1.2272578567959647,9.209654345235942,10.289248095555015
2.9029029029029028,1.2283577435614872,9.3381361871432,10.415113457363967
2.9129129129129128,1.2294329388461722,9.468608534938166,10.542747668468596
2.9229229229229228,1.230483509131333,9.60110124161992,10.672176316045162
2.932932932932933,1.2315095288928595,9.73564458682057,10.803425360735899
2.942942942942943,1.2325110807802204,9.87226926187971,10.936521122892637
2.952952952952953,1.2334882558852056,10.01100634735078,11.071490261844135
2.962962962962963,1.2344411530036354,10.151887366044726,11.208359824676966
2.972972972972973,1.235369878812979,10.294944270769033,11.347157234967229
2.982982982982983,1.2362745484341864,10.440209408122284,11.48791025953062
2.992992992992993,1.2371552835951434,10.58771562098486,11.630647102386567
3.003003003003003,1.2380122144841617,10.737496147974019,11.775396312611694
3.013013013013013,1.2388454787396719,10.889584678229417,11.922186834548372
3.023023023023023,1.239655220874646,11.044015377875532,12.07104803186327
3.033033033033033,1.2404415924933894,11.200822879799126,12.222009678241212
3.043043043043043,1.2412047529170873,11.360042253230578,12.37510192965018
3.053053053053053,1.2419448685903707,11.521709033553744,12.530355351564399
3.063063063063063,1.2426621128773239,11.685859230875016,12.68780092679242
3.073073073073073,1.2433566640045626,11.852529364410788,12.847470086439014
3.083083083083083,1.244028706266588,12.021756451418911,13.009394700137559
3.093093093093093,1.2446784303836156,12.193578007939388,13.173607076863755
3.103103103103103,1.245306032732361,12.368032065239149,13.340139979820497
3.113113113113113,1.2459117152127028,12.545157174518902,13.50902663063066
3.123123123123123,1.246495686190077,12.72499236259939,13.680300667540502
3.133133133133133,1.2470581591328014,12.907577192648558,13.85399620216869
3.143143143143143,1.2475993524322593,13.09295177100648,14.030147825686168
3.153153153153153,1.2481194894396312,13.28115674414221,14.20879060573815
3.163163163163163,1.2486187985749824,13.472233306565624,14.389960093381577
3.173173173173173,1.2490975149357113,13.666223214262976,14.573692333846411
3.183183183183183,1.2495558779482263,13.863168783555519,14.760023867205874
3.193193193193193,1.249994131675687,14.063112899743192,14.948991735820503
3.203203203203203,1.250412524922312,14.266099024998852,15.140633491263408
3.2132132132132134,1.2508113109138888,14.47217120781089,15.334987202702857
3.2232232232232234,1.2511907448848432,14.681374108560359,15.532091479265507
3.2332332332332334,1.2515510731455923,14.893752996115957,15.731985470176282
3.2432432432432434,1.2518925467398774,15.109353745483071,15.934708859954643
3.2532532532532534,1.2522154359993452,15.328222847492926,16.140301873479675
3.2632632632632634,1.2525200039589113,15.550407429368692,16.348805299909152
3.2732732732732734,1.2528065152903507,15.775955259446526,16.560260494892592
3.2832832832832834,1.2530752403162304,16.004914752886023,16.774709384825105
3.2932932932932935,1.2533264509849924,16.237334984237247,16.992194478726933
3.3033033033033035,1.253560421629323,16.47326569496932,17.21275887471825
3.3133133133133135,1.2537774248369205,16.712757306868937,17.436446272628952
3.3233233233233235,1.2539777359302813,16.955860928062872,17.663300978391252
3.3333333333333335,1.2541616322622169,17.202628361831614,17.893367911926354
3.3433433433433435,1.2543293922795524,17.45311212137958,18.126692620300766
3.3533533533533535,1.25448129495083,17.707365435320664,18.36332128264495
3.3633633633633635,1.2546176191072014,17.965442260703263,18.603300721710603
3.3733733733733735,1.254738644271831,18.227397294270435,18.84667841356906
3.3833833833833835,1.2548446503324224,18.493285979463803,19.093502493810846
3.3933933933933935,1.2549359173510544,18.76316452018994,19.34382176963886
3.4034034034034035,1.2550127250291152,19.03708989210888,19.59768572984799
3.4134134134134135,1.2550753527319762,19.315119850346676,19.855144551566408
3.4234234234234235,1.2551240793790537,19.597312944562983,20.116249113453787
3.4334334334334335,1.255159183305582,19.88372852998643,20.381051005369738
3.4434434434434436,1.2551809420726772,20.174426780828043,20.64960254012609
3.4534534534534536,1.255189632267895,20.46946870500033,20.921956766381683
3.4634634634634636,1.2551855297598975,20.76891612751261,21.198167454096758
3.4734734734734736,1.255168909358246,21.07283171664315,21.47828911746159
3.4834834834834836,1.2551400438781983,21.381279027753777,21.762377053263652
3.4934934934934936,1.2550992044573976,21.694322499184608,22.0504873373034
3.5035035035035036,1.2550466604620345,22.012027463844728,22.342676834551007
3.5135135135135136,1.2549826793859766,22.3344601582099,22.639003206953326
3.5235235235235236,1.2549075272914898,22.661687706045228,22.939524898986544
3.5335335335335336,1.2548214677997518,22.99377817396856,23.244301186558644
3.5435435435435436,1.2547247622127182,23.33080057188542,23.553392177294487
3.5535535535535536,1.254617671013193,23.67282486495096,23.866858820588735
3.5635635635635636,1.2545004533890434,24.019921986598337,24.18476291908055
3.5735735735735736,1.254373366297909,24.372163851523197,24.507167140203077
3.5835835835835836,1.2542366647449197,24.729623370521228,24.834135029023546
3.5935935935935936,1.2540906004400691,25.09237447352935,25.165731028505892
3.6036036036036037,1.2539354230704267,25.460492113368176,25.502020482604838
3.6136136136136137,1.2537713799657408,25.834052281342018,25.843069649908664
3.6236236236236237,1.2535987112990368,26.213132046278336,26.188945738467705
3.6336336336336337,1.2534176509824828,26.597809495698296,26.539716854377176
3.6436436436436437,1.2532284252155421,26.988163889817102,26.895452136222843
3.6536536536536537,1.253031257923699,27.38427553616987,27.256221644881354
3.6636636636636637,1.2528264139480954,27.786225839349147,27.622096399032362
3.6736736736736737,1.2526141255328425,28.19409736519497,27.993148444290966
3.6836836836836837,1.2523945926136726,28.607973852288765,28.36945086317307
3.6936936936936937,1.2521680465649396,29.027940167761567,28.751077725080844
3.7037037037037037,1.2519347102447316,29.454082420392467,29.138104192476344
3.7137137137137137,1.2516947936475824,29.886487896764006,29.530606465324624
3.7237237237237237,1.2514485096020302,30.325245082361178,29.92866179684893
3.7337337337337337,1.2511960706433536,30.770443666170564,30.33234849796037
3.7437437437437437,1.2509376824190612,31.222174625958797,30.741746013191143
3.7537537537537538,1.250673546638411,31.680530239872418,31.156934930220867
3.7637637637637638,1.2504038632697068,32.14560405176689,31.57799694890963
3.7737737737737738,1.2501288291880182,32.61749092430473,32.00501492802575
3.7837837837837838,1.2498486378407465,33.09628701608146,32.43807286508373
3.793793793793794,1.2495634791075265,33.58208982438016,32.87725593379215
3.803803803803804,1.2492735396899217,34.07499823021192,33.322650523385704
3.813813813813814,1.2489790034736388,34.575112456129986,33.77434420131866
3.823823823823824,1.2486800508656433,35.0825342449748,34.232425870466976
3.833833833833834,1.2483768585652029,35.597366672117545,34.69698560377181
3.843843843843844,1.2480695992250497,36.11971436078587,35.16811483346785
3.853853853853854,1.2477584426558652,36.64968344424292,35.64590631753317
3.863863863863864,1.247443556781815,37.18738132555047,36.130453928244044
3.873873873873874,1.2471251062474165,37.73291700160888,36.621852937186226
3.883883883883884,1.2468032537066096,38.286401041563316,37.120199995423604
3.893893893893894,1.246478159821056,38.84794502494699,37.62559264101703
3.903903903903904,1.246149975237527,39.417664116827815,38.13813155867716
3.913913913913914,1.245818853877965,39.99567213458418,38.65791625037727
3.923923923923924,1.2454849370615197,40.58208647736581,39.18504936172981
3.933933933933934,1.2451483707678126,41.177025674298534,39.71963452838925
3.943943943943944,1.2448093026842229,41.780609891293494,40.2617768210944
3.953953953953954,1.2444678725500002,42.392961007464834,40.811582814050055
3.963963963963964,1.244124214188838,43.01420252792505,41.369160508009855
3.973973973973974,1.2437784594061432,43.64445984224743,41.93461955619
3.983983983983984,1.2434307370106619,44.2838600724096,42.50807113099623
3.993993993993994,1.2430811756263564,44.93253214720346,43.08962798864807
4.004004004004004,1.2427299024397485,45.59060682593376,43.67940449009598
4.014014014014014,1.2423770443802058,46.25821657497812,44.27751649250675
4.024024024024024,1.2420227203012217,46.935495808852956,44.8840815616662
4.034034034034034,1.2416670438588124,47.622580591965864,45.499218710137754
4.044044044044044,1.241310118263358,48.319609843978405,46.12304945411601
4.054054054054054,1.2409520492880657,49.02672305426568,46.75569580861048
